Q30565324	Q21756214	P680	Inositol monophosphatase family protein KVU_1787	histidinol-phosphatase activity	molecular function
Q21173803	Q14353168	P680	Small nuclear ribonucleoprotein U5 subunit 200	hydrolase activity	molecular function
Q27550040	Q14861871	P680	Biotin--[acetyl-CoA-carboxylase] ligase BPL1 YDL141W	ligase activity	molecular function
Q23476213	Q14877432	P680	Ribosomal protein S11 Pro_1690	rRNA binding	molecular function
Q23590517	Q14877608	P680	DNA polymerase (POL I)    MAB_2615c	DNA-directed DNA polymerase activity	molecular function
Q23506556	Q14840132	P680	Glucosyltransferase-S L87107	transferase activity, transferring glycosyl groups	molecular function
Q21984550	Q14865825	P680	Potassium voltage-gated channel, subfamily H (eag-related), member 2	inward rectifier potassium channel activity	molecular function
Q21133120	Q14865583	P680	Glycerophosphodiester phosphodiesterase 1	phosphoric diester hydrolase activity	molecular function
Q23482976	Q14599303	P680	Acyl-CoA dehydrogenase DR_0922	flavin adenine dinucleotide binding	molecular function
Q21143371	Q14633866	P680	Polypeptide N-acetylgalactosaminyltransferase 14	carbohydrate binding	molecular function
Q21111886	Q21104715	P680	LDL receptor related protein 5	toxin transporter activity	molecular function
Q55199820	Q14633858	P680	TATA-box binding protein associated factor 12	DNA binding	molecular function
Q28773132	Q14865768	P680	Diaminopimelate epimerase NCgl1868	isomerase activity	molecular function
Q23442904	Q21756604	P680	Aconitate hydratase B VP2495	2-methylisocitrate dehydratase activity	molecular function
Q23051920	Q14860365	P680	Maltose ABC transporter ATP-binding protein;trehalose ABC transporter ATP-binding protein;sucrose ABC transporter ATP-binding protein RSP_2870	nucleotide binding	molecular function
Q21987589	Q167149	P680	Lon peptidase 2, peroxisomal	protein binding	molecular function
Q21115722	Q14864825	P680	Eukaryotic translation initiation factor 3 subunit B	nucleic acid binding	molecular function
Q23449353	Q14817981	P680	Sulfate adenylyltransferase subunit 1 BF1669	ATP binding	molecular function
Q22272909	Q21107511	P680	Fumarate hydratase NMB1458	fumarate hydratase activity	molecular function
Q23425990	Q21103102	P680	TRNA guanosine-2'-O-methyltransferase YE0044	RNA methyltransferase activity	molecular function
Q21123527	Q14330639	P680	FAU, ubiquitin like and ribosomal protein S30 fusion	RNA binding	molecular function
Q30514672	Q14353168	P680	GTP pyrophosphokinase / pyrophosphohydrolase lp_1987	hydrolase activity	molecular function
Q24105918	Q14633858	P680	TetR family transcriptional regulator NGR_c19770	DNA binding	molecular function
Q29806175	Q14353168	P680	DEAD boX helicase homolog CELE_F01F1.7	hydrolase activity	molecular function
Q21174141	Q21122492	P680	Prostaglandin D2 receptor 2	prostaglandin F receptor activity	molecular function
Q30556689	Q14863083	P680	Galactokinase Bfae_28240	phosphotransferase activity, alcohol group as acceptor	molecular function
Q22135815	Q14905431	P680	Phosphoglycerol transferase I ECIAI39_4832	sulfuric ester hydrolase activity	molecular function
Q23491150	Q14863658	P680	Methyltransferase SMU_647	methyltransferase activity	molecular function
Q23505183	Q14903610	P680	Aspartate transaminase HMPREF0351_11895	transaminase activity	molecular function
Q23629734	Q14840132	P680	Galactosyltransferase RB4333	transferase activity, transferring glycosyl groups	molecular function
Q27752046	Q14599303	P680	Ferredoxin reductase SCO7117	flavin adenine dinucleotide binding	molecular function
Q21497545	Q14820643	P680	ECSIT signalling integrator	signal transducer activity	molecular function
Q21496454	Q14633865	P680	Hepatic nuclear factor 4, alpha	zinc ion binding	molecular function
Q21115295	Q21115294	P680	NADH:ubiquinone oxidoreductase subunit AB1	acyl carrier activity	molecular function
Q23466626	Q14860365	P680	Pantothenate synthetase Rru_A3320	nucleotide binding	molecular function
Q23425496	Q14864980	P680	Chromosomal replication initiation protein YE4173	DNA replication origin binding	molecular function
Q27738519	Q13667380	P680	Cytochrome P450 135B1 Mb0583	metal ion binding	molecular function
Q24117373	Q14349613	P680	Acyl carrier protein phosphodiesterase BN112_4190	oxidoreductase activity	molecular function
Q24220365	Q14349613	P680	Bll6549 bll6549	oxidoreductase activity	molecular function
Q23534966	Q13667380	P680	M16 family peptidase CD630_13200	metal ion binding	molecular function
Q21123681	Q14905394	P680	Parkin coregulated	heat shock protein binding	molecular function
Q23557632	Q22322952	P680	2-octaprenyl-6-hydroxy phenol methylase STM2276	3-demethylubiquinone-n 3-O-methyltransferase activity	molecular function
Q23499317	Q14911526	P680	Peptide chain release factor 3 EF0701	translation release factor activity, codon specific	molecular function
Q23477872	Q21756300	P680	Phosphonates ABC transporter permease SAOUHSC_00103	organic phosphonate transmembrane transporter activity	molecular function
Q24102013	Q21101247	P680	NADH-quinone oxidoreductase subunit G 1 NGR_c22060	NADH dehydrogenase (ubiquinone) activity	molecular function
Q23533633	Q14817981	P680	Thiamine pyrophosphokinase CD630_25740	ATP binding	molecular function
Q21113211	Q14864885	P680	Dipeptidyl peptidase 9	aminopeptidase activity	molecular function
Q27736687	Q14633858	P680	TetR family transcriptional regulator    Mb0149	DNA binding	molecular function
Q24130674	Q14865136	P680	DNA polymerase III subunit psi EAE_10540	nucleotidyltransferase activity	molecular function
Q23606625	Q14817979	P680	LysR family transcriptional regulator Smed_5902	transcription factor activity, sequence-specific DNA binding	molecular function
Q22313800	Q14633858	P680	LysR family transcriptional regulator PP_0698	DNA binding	molecular function
Q21102343	Q14864646	P680	SPOUT domain containing methyltransferase 1	miRNA binding	molecular function
Q23587566	Q14880771	P680	Antigen 85-C precursor MAB_0175	transferase activity, transferring acyl groups	molecular function
Q23482452	Q13667380	P680	Hypothetical protein SE0845	metal ion binding	molecular function
Q21109552	Q14840132	P680	Beta-1,3-galactosyltransferase 1	transferase activity, transferring glycosyl groups	molecular function
Q23588727	Q14840131	P680	Possible glycosyl transferase MAB_3366	transferase activity	molecular function
Q29811250	Q14860823	P680	Malvolio Dmel_CG3671	symporter activity	molecular function
Q23479667	Q14912762	P680	Hypothetical protein SAOUHSC_02753	ion transmembrane transporter activity	molecular function
Q24253641	Q21763260	P680	Transcriptional antiterminator lmo2784	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	molecular function
Q21168250	Q14817981	P680	DNA polymerase III subunit gamma and tau CT_334	ATP binding	molecular function
Q23630059	Q14349613	P680	Catalase RB4376	oxidoreductase activity	molecular function
Q28774107	Q14358439	P680	Cytochrome P450 Cyp138 Rv0136	iron ion binding	molecular function
Q29531283	Q21109102	P680	Olfactory receptor 427	olfactory receptor activity	molecular function
Q27552896	Q167149	P680	Plp2p YOR281C	protein binding	molecular function
Q23453554	Q14863658	P680	Putative N6-adenine-specific DNA methylase BF0086	methyltransferase activity	molecular function
Q50613897	Q21096278	P680	Probable acyl-CoA dehydrogenase MAB_3486	acyl-CoA dehydrogenase activity	molecular function
Q21499462	Q21105740	P680	Asparagine-linked glycosylation 9 (alpha 1,2 mannosyltransferase)	mannosyltransferase activity	molecular function
Q23602607	Q14840131	P680	Ribose-phosphate diphosphokinase FP0147	transferase activity	molecular function
Q23443028	Q14817982	P680	Sigma-54 dependent transcriptional regulator VP1704	transcription factor binding	molecular function
Q21632265	Q14860850	P680	Phosphomannomutase HP1275	magnesium ion binding	molecular function
Q23428845	Q14349613	P680	Na(+)-translocating NADH-quinone reductase subunit C AHA_1138	oxidoreductase activity	molecular function
Q24125705	Q21199130	P680	TRNA(Ile)-lysidine synthase BP1912	ligase activity, forming carbon-nitrogen bonds	molecular function
Q27756404	Q14840131	P680	Geranylgeranyl pyrophosphate synthase SCO0185	transferase activity	molecular function
Q21631790	Q14883421	P680	Biotin synthase FTT_0937c	4 iron, 4 sulfur cluster binding	molecular function
Q24134169	Q14864825	P680	Protein TniA ECL_03830	nucleic acid binding	molecular function
Q24097449	Q21977808	P680	Trehalose-6-phosphate phosphatase XCC3080	trehalose-phosphatase activity	molecular function
Q24148252	Q14859873	P680	Methylmalonyl-CoA decarboxylase ECUMN_3263	lyase activity	molecular function
Q38157177	Q21199025	P680	Class II aldolase/adducin family protein Dtur_0424	aldehyde-lyase activity	molecular function
Q22989917	Q14353168	P680	Hypothetical protein PA2732	hydrolase activity	molecular function
Q27547308	Q22320784	P680	TRAMP complex RNA-binding subunit YDL175C	ATP-dependent 3'-5' RNA helicase activity	molecular function
Q28557777	Q14349613	P680	Lysine demethylase 4D	oxidoreductase activity	molecular function
Q23476659	Q13667380	P680	D-alanyl-D-alanine dipeptidase Pro_0829	metal ion binding	molecular function
Q22271593	Q14633858	P680	ATP-dependent DNA helicase NMB0274	DNA binding	molecular function
Q27752460	Q14817981	P680	Two-component sensor (kinase) SCO5863	ATP binding	molecular function
Q23426064	Q14817981	P680	DNA helicase IV YE1586	ATP binding	molecular function
Q55205224	Q14818104	P680	Histone H1.0	double-stranded DNA binding	molecular function
Q24093229	Q24507810	P680	Phosphohistidine phosphatase SixA Psyr_2024	protein histidine phosphatase activity	molecular function
Q21112595	Q14882451	P680	Bardet-Biedl syndrome 4	dynactin binding	molecular function
Q21422697	Q14864825	P680	Angiogenin, ribonuclease A family, member 3	nucleic acid binding	molecular function
Q23540491	Q14633875	P680	Chaperone protein DnaJ lp_2026	unfolded protein binding	molecular function
Q23483399	Q14840131	P680	Adenine phosphoribosyltransferase DR_0568	transferase activity	molecular function
Q27739746	Q13667380	P680	Methylmalonyl-CoA mutase ML1799	metal ion binding	molecular function
Q21111790	Q14864365	P680	Calcium voltage-gated channel auxiliary subunit beta 3	calcium channel regulator activity	molecular function
Q27760363	Q14865136	P680	DNA polymerase III subunit alpha MPN378	nucleotidyltransferase activity	molecular function
Q30518583	Q14880771	P680	Ribosomal-protein-S18-alanine acetyltransferase LSL_1217	transferase activity, transferring acyl groups	molecular function
Q21756746	Q14859873	P680	Argininosuccinate lyase TTHA0283	lyase activity	molecular function
Q30556218	Q14860372	P680	ABC transporter ATPase Bfae_01350	ATPase activity	molecular function
Q23569962	Q14883421	P680	Protochlorophyllide reductase iron-sulfur ATP-binding protein gvip328	4 iron, 4 sulfur cluster binding	molecular function
Q23550612	Q21123401	P680	Ribulose-phosphate 3-epimerase THEYE_A0324	ribulose-phosphate 3-epimerase activity	molecular function
Q23499689	Q21179869	P680	Phospho-N-acetylmuramoyl-pentapeptide-transferase EF0992	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase activity	molecular function
Q23592808	Q14860365	P680	Holliday junction DNA helicase B BDGL_002022	nucleotide binding	molecular function
Q29794066	Q14865288	P680	Mitochondrial Processing Peptidase Beta CELE_ZC410.2	metalloendopeptidase activity	molecular function
Q29526890	Q14820643	P680	Olfactory receptor 453	signal transducer activity	molecular function
Q23504886	Q21133681	P680	Glutamate--ammonia ligase HMPREF0351_10718	glutamate-ammonia ligase activity	molecular function
Q9026322	Q14864645	P680	Myocyte enhancer factor 2A	RNA polymerase II transcription factor activity, sequence-specific DNA binding	molecular function
Q23460914	Q21977921	P680	Hydroxymethylpyrimidine kinase FN1759	phosphomethylpyrimidine kinase activity	molecular function
Q23431163	Q21120574	P680	Leucyl-tRNA synthetase AHA_3247	leucine-tRNA ligase activity	molecular function
Q29833169	Q14645703	P680	Autophagy related 4C, cysteine peptidase	peptidase activity	molecular function
Q23467583	Q14353133	P680	Uracil phosphoribosyltransferase Rru_A2255	catalytic activity	molecular function
Q23570386	Q21173639	P680	Molybdenum cofactor biosynthesis protein gll3024	S-adenosyl-L-methionine binding	molecular function
Q23619564	Q14330644	P680	Hypothetical protein CC_1641	2',3'-cyclic-nucleotide 3'-phosphodiesterase activity	molecular function
Q22987274	Q14817981	P680	glutamyl-tRNA synthetase    FTT_0307	ATP binding	molecular function
Q27735451	Q21114687	P680	3'(2'),5'-bisphosphate nucleotidase CysQ Mb2155c	inositol monophosphate 1-phosphatase activity	molecular function
Q23612484	Q14817981	P680	Methionyl-tRNA synthetase tlr0750	ATP binding	molecular function
Q29518070	Q14864823	P680	TAL bHLH transcription factor 1, erythroid differentiation factor	RNA polymerase II regulatory region sequence-specific DNA binding	molecular function
Q23596835	Q14907970	P680	Peptidyl-prolyl cis-trans isomerase FKBP family SO_1995	peptidyl-prolyl cis-trans isomerase activity	molecular function
Q22575081	Q14358439	P680	NADH dehydrogenase subunit I    YPO2548	iron ion binding	molecular function
Q21633021	Q14860365	P680	ATP synthase subunit beta HP1132	nucleotide binding	molecular function
Q28010834	Q21756732	P680	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN Atu2673	rRNA (adenine-C2-)-methyltransferase activity	molecular function
Q30567640	Q21199060	P680	Peptidoglycan glycosyltransferase KVU_0333	penicillin binding	molecular function
Q21166964	Q14908989	P680	2-oxoglutarate dehydrogenase complex dihydrolipoyl dehydrogenase CT_557	dihydrolipoyl dehydrogenase activity	molecular function
Q29516488	Q14860850	P680	Three prime repair exonuclease 2	magnesium ion binding	molecular function
Q23586854	Q21132909	P680	Futalosine synthase GSU2017	hydro-lyase activity	molecular function
Q29806151	Q14905623	P680	Importin subunit alpha-1 CELE_T19B10.7	protein transporter activity	molecular function
Q38157463	Q13667380	P680	Alanyl-tRNA synthetase Dtur_1023	metal ion binding	molecular function
Q27745238	Q14353133	P680	AMP-dependent synthetase/ligase MSMEG_4019	catalytic activity	molecular function
Q14903410	Q14903105	P680	Bone morphogenetic protein 4	BMP receptor binding	molecular function
Q27474231	Q14860365	P680	Thymidylate kinase SDY_2052	nucleotide binding	molecular function
Q24128263	Q14880770	P680	Phosphate acetyltransferase EAE_24475	acetyltransferase activity	molecular function
Q29818969	Q14883461	P680	Uncharacterized protein Dmel_CG17904	iron-sulfur cluster binding	molecular function
Q27550000	Q21756196	P680	Putative pyridoxal 5'-phosphate synthase YMR095C	pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity	molecular function
Q23570958	Q21121417	P680	Ribokinase gll2315	carbohydrate kinase activity	molecular function
Q23526639	Q21173295	P680	Hypothetical protein CA_C2834	glycerate kinase activity	molecular function
Q22317051	Q22324043	P680	Bifunctional trehalose synthase B/maltokinase PP_4059	maltose alpha-D-glucosyltransferase activity	molecular function
Q23450933	Q14902499	P680	Hypothetical protein BF1462	porin activity	molecular function
Q21986928	Q14859581	P680	Serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7	serine-type endopeptidase inhibitor activity	molecular function
Q21760910	Q13667380	P680	Mg transporter MgtE PA0913	metal ion binding	molecular function
Q24114766	Q13667380	P680	Succinate dehydrogenase cytochrome B subunit BN112_4734	metal ion binding	molecular function
Q23623788	Q14330639	P680	Ribonuclease HII PSPTO_1548	RNA binding	molecular function
Q22990848	Q14907970	P680	PpiC-type peptidyl-prolyl cis-trans isomerase PA0699	peptidyl-prolyl cis-trans isomerase activity	molecular function
Q29799801	Q167149	P680	Zyg eleven-related protein 1 CELE_T24C4.6	protein binding	molecular function
Q21120306	Q14864201	P680	Obscurin like 1	structural constituent of muscle	molecular function
Q21987933	Q21109603	P680	Purine rich element binding protein A	double-stranded telomeric DNA binding	molecular function
Q23595972	Q14840131	P680	Acetyl-CoA carboxylase carboxyltransferase subunit alpha aq_1206	transferase activity	molecular function
Q21125253	Q14864384	P680	Solute carrier organic anion transporter family member 1B1	transporter activity	molecular function
Q24108984	Q14840131	P680	Glucosyltransferase SM_b20959	transferase activity	molecular function
Q21171368	Q21108552	P680	Dermatan sulfate epimerase	chondroitin-glucuronate 5-epimerase activity	molecular function
Q24277042	Q21110678	P680	4-hydroxybenzoate octaprenyltransferase O3K_23655	prenyltransferase activity	molecular function
Q23505598	Q14353168	P680	HAD superfamily hydrolase HMPREF0351_10996	hydrolase activity	molecular function
Q24120679	Q13667380	P680	Nucleoside diphosphate kinase BN117_2931	metal ion binding	molecular function
Q23562276	Q21101326	P680	Glutamate--tRNA ligase STM2415	tRNA binding	molecular function
Q27752195	Q14865768	P680	Glutamate-1-semialdehyde aminotransferase SCO4469	isomerase activity	molecular function
Q27757680	Q22312593	P680	Anti-sigma factor antagonist SCO7573	antisigma factor binding	molecular function
Q22270379	Q14865041	P680	Cell division protein FtsZ NMB0427	GTPase activity	molecular function
Q38157519	Q14840132	P680	Group 1 glycosyl transferase Dtur_0297	transferase activity, transferring glycosyl groups	molecular function
Q23451467	Q14860850	P680	S-adenosylmethionine synthetase BF0061	magnesium ion binding	molecular function
Q30547323	Q14860365	P680	Inosine-5'-monophosphate dehydrogenase Mesci_4516	nucleotide binding	molecular function
Q38142719	Q14903610	P680	Para-aminobenzoate synthetase component I CCNA_03048	transaminase activity	molecular function
Q27476528	Q14887309	P680	P-hydroxybenzoic acid efflux subunit AaeA SDY_3417	transmembrane transporter activity	molecular function
Q21762225	Q21106437	P680	Transporter PA4719	purine nucleobase transmembrane transporter activity	molecular function
Q30518013	Q14860365	P680	Deoxyguanosine kinase LSL_1642	nucleotide binding	molecular function
Q23508107	Q14353133	P680	Hypothetical protein L180742	catalytic activity	molecular function
Q56739862	Q14817981	P680	RuvB-like helicase 3, putative	ATP binding	molecular function
Q50613897	Q14599303	P680	Probable acyl-CoA dehydrogenase MAB_3486	flavin adenine dinucleotide binding	molecular function
Q23486745	Q22324804	P680	Membrane protein (preprotein translocase) oxaA 1 SSA_2139	membrane insertase activity	molecular function
Q4650048	Q14909948	P680	ATP binding cassette subfamily A member 12	apolipoprotein A-I receptor binding	molecular function
Q23466826	Q14817981	P680	ABC transporter ATP-binding protein Rru_A0011	ATP binding	molecular function
Q21123759	Q14353168	P680	Phospholipase C beta 2	hydrolase activity	molecular function
Q27547956	Q21105747	P680	D-lactate dehydrogenase YEL071W	(R)-2-hydroxyglutarate dehydrogenase activity	molecular function
Q23575155	Q14358843	P680	Coenzyme F420-dependent N5,N10-methenyltetrahydromethanopterin reductase AMED_9251	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	molecular function
Q21119057	Q14633858	P680	Histone cluster 1 H2A family member c	DNA binding	molecular function
Q23557783	Q14353168	P680	Serine-type D-Ala-D-Ala carboxypeptidase STM3300	hydrolase activity	molecular function
Q27552895	Q167149	P680	TRNA (guanine-N2-)-methyltransferase YOL124C	protein binding	molecular function
Q23511254	Q14818104	P680	Endonuclease III BC1548	double-stranded DNA binding	molecular function
Q21984895	Q167149	P680	Gon-4-like (C.elegans)	protein binding	molecular function
Q23586959	Q14877427	P680	Nuclease GSU1199	nuclease activity	molecular function
Q21120256	Q21109102	P680	Olfactory receptor family 14 subfamily I member 1	olfactory receptor activity	molecular function
Q23587086	Q14349613	P680	Putative hydrolase (alpha/beta fold) MAB_2045	oxidoreductase activity	molecular function
Q23063858	Q14861871	P680	Tyrosyl-tRNA synthetase LA_2237	ligase activity	molecular function
Q24125080	Q14840131	P680	Transferase BP2187	transferase activity	molecular function
Q23482537	Q14860365	P680	OppF protein SE0683	nucleotide binding	molecular function
Q22258887	Q14353168	P680	ATP synthase F0F1 subunit alpha LBA0776	hydrolase activity	molecular function
Q29829370	Q14633858	P680	Methyl-CpG binding domain protein 1b	DNA binding	molecular function
Q38158938	Q14840133	P680	Group 1 glycosyl transferase Dtur_1622	transferase activity, transferring hexosyl groups	molecular function
Q27550835	Q14864232	P680	Cytoskeletal protein-binding protein SLA1 YBL007C	ubiquitin binding	molecular function
Q27759872	Q21123677	P680	Agmatine deiminase MSC_0701	protein-arginine deiminase activity	molecular function
Q23428762	Q14633858	P680	Fatty acid metabolism regulator AHA_2443	DNA binding	molecular function
Q24148044	Q14353168	P680	Ribosome small subunit-dependent GTPase A ECUMN_4695	hydrolase activity	molecular function
Q27549184	Q14353133	P680	Bifunctional fructose-2,6-bisphosphate 2-phosphatase/6-phosphofructo-2-kinase YLR345W	catalytic activity	molecular function
Q21126558	Q21112581	P680	Transferrin receptor 2	transferrin transmembrane transporter activity	molecular function
Q21986260	Q14349613	P680	PHD finger protein 2	oxidoreductase activity	molecular function
Q23605839	Q21097279	P680	Glyoxalase/bleomycin resistance protein/dioxygenase Smed_2061	dioxygenase activity	molecular function
Q21978129	Q14330639	P680	50S ribosomal protein L6 TTHA1677	RNA binding	molecular function
Q29803013	Q14645703	P680	GRounDhog (hedgehog-like family) CELE_K02E2.2	peptidase activity	molecular function
Q23600304	Q21757740	P680	Two component signal transduction system response regulator SO_4623	phosphorelay response regulator activity	molecular function
Q23507265	Q14330639	P680	Ribonuclease III L0326	RNA binding	molecular function
Q23505941	Q14353168	P680	Isochorismatase HMPREF0351_11492	hydrolase activity	molecular function
Q29817051	Q14840132	P680	Ceramide glucosyltransferase Dmel_CG6437	transferase activity, transferring glycosyl groups	molecular function
Q22270366	Q14840131	P680	Geranyltranstransferase NMB0261	transferase activity	molecular function
Q23487687	Q14880771	P680	Dihydrolipoamide acetyltransferase SSA_1175	transferase activity, transferring acyl groups	molecular function
Q27737221	Q21121713	P680	Soluble pyridine nucleotide transhydrogenase Mb2732	NAD(P)+ transhydrogenase (B-specific) activity	molecular function
Q29805273	Q14633858	P680	Nuclear hormone receptor family member nhr-5 CELE_Y73F8A.21	DNA binding	molecular function
Q23507222	Q14840131	P680	PpGpp synthetase I L0213	transferase activity	molecular function
Q23456682	Q14817990	P680	Hypothetical protein BT_2310	transcription regulatory region DNA binding	molecular function
Q21495795	Q13667380	P680	RAS guanyl releasing protein 4	metal ion binding	molecular function
Q24146939	Q13667380	P680	Ketol-acid reductoisomerase ECUMN_4300	metal ion binding	molecular function
Q22272513	Q14859873	P680	Endonuclease III NMB0533	lyase activity	molecular function
Q23587047	Q21121841	P680	Propionyl-CoA carboxylase, beta subunit (PccB) MAB_0181	propionyl-CoA carboxylase activity	molecular function
Q29522296	Q14633869	P680	Frizzled class receptor 6	ubiquitin protein ligase binding	molecular function
Q21630789	Q14633858	P680	LysR family transcriptional regulator    FTT_0492c	DNA binding	molecular function
Q30553295	Q14863082	P680	Signal transduction histidine kinase Bfae_06330	kinase activity	molecular function
Q21102174	Q167149	P680	Coiled-coil domain containing 130	protein binding	molecular function
Q29795266	Q21100319	P680	DAZ protein 1 CELE_F56D1.7	mRNA 3'-UTR binding	molecular function
Q23477147	Q14353168	P680	Cell division protein FtsH Pro_1338	hydrolase activity	molecular function
Q24253613	Q14911526	P680	Peptide chain release factor 1 lmo2543	translation release factor activity, codon specific	molecular function
Q38142041	Q14904851	P680	Rieske (2Fe-2S) domain protein CCNA_00066	2 iron, 2 sulfur cluster binding	molecular function
Q23513806	Q21758514	P680	Oxalate decarboxylase BC1031	dTDP-4-dehydrorhamnose 3,5-epimerase activity	molecular function
Q27550527	Q167149	P680	Ribonucleotide-diphosphate reductase subunit RNR4 YGR180C	protein binding	molecular function
Q29804633	Q14863341	P680	Hypothetical protein CELE_F46B6.6	GTP binding	molecular function
Q23513605	Q21131516	P680	(S)-2-hydroxy-acid oxidase subunit GlcF BC1296	long-chain-(S)-2-hydroxy-long-chain-acid oxidase activity	molecular function
Q24115748	Q21100364	P680	50s ribosomal protein BN112_1478	structural constituent of ribosome	molecular function
Q23600113	Q14353168	P680	Periplasmic dipeptidylpeptidase IV Dpp4 SO_3990	hydrolase activity	molecular function
Q30549261	Q14349613	P680	Alcohol dehydrogenase zinc-binding domain-containing protein Mesci_2495	oxidoreductase activity	molecular function
Q24125832	Q14878308	P680	NAD-dependent protein deacetylase BP1974	NAD+ binding	molecular function
Q27552893	Q14864825	P680	ATP-dependent RNA helicase BRR2 YER172C	nucleic acid binding	molecular function
Q23512988	Q14907992	P680	Na+/H+ antiporter NapA (inosine-dependent germination) BC1612	cation transmembrane transporter activity	molecular function
Q23548529	Q14353133	P680	Argininosuccinate lyase smi_1967	catalytic activity	molecular function
Q23538174	Q14861871	P680	AMP-dependent synthetase and ligase Moth_1261	ligase activity	molecular function
Q27757096	Q14865842	P680	Iron repressor SCO4394	transition metal ion binding	molecular function
Q56108153	Q21123694	P680	Adenylyl-sulfate kinase MXAN_RS19760	adenylylsulfate kinase activity	molecular function
Q23559328	Q14890060	P680	4-phosphoerythronate dehydrogenase PdxB STM2370	NAD binding	molecular function
Q27756525	Q21199130	P680	Carboxylate-amine ligase SCO7331	ligase activity, forming carbon-nitrogen bonds	molecular function
Q29802422	Q14633870	P680	Aminopeptidase CELE_R03G8.4	peptide binding	molecular function
Q21117444	Q167149	P680	Cytohesin 1 interacting protein	protein binding	molecular function
Q21106691	Q14819233	P680	Fyn related Src family tyrosine kinase	receptor binding	molecular function
Q23446033	Q14599303	P680	Hypothetical protein HI0270	flavin adenine dinucleotide binding	molecular function
Q21122441	Q21100751	P680	Oviductal glycoprotein 1	chitinase activity	molecular function
Q23589766	Q14840131	P680	Probable phosphotransferase MAB_0163c	transferase activity	molecular function
Q24110340	Q14865136	P680	Adenosylcobinamide kinase/adenosylcobinamide phosphate guanyltransferase SMc04305	nucleotidyltransferase activity	molecular function
Q21121212	Q14860365	P680	RAP2C, member of RAS oncogene family	nucleotide binding	molecular function
Q27552456	Q14817973	P680	Dal80p YKR034W	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	molecular function
Q30521924	Q14861871	P680	Biotin--protein ligase NCgl0679	ligase activity	molecular function
Q29816830	Q14817981	P680	Minichromosome maintenance 2 Dmel_CG7538	ATP binding	molecular function
Q23576412	Q21199040	P680	RNA polymerase ECF-subfamily sigma factor AMED_7004	sigma factor activity	molecular function
Q29531649	Q14859545	P680	Olfactory receptor 985	G-protein coupled receptor activity	molecular function
Q38159247	Q14864825	P680	Single-stranded nucleic acid binding R3H domain-containing protein Dtur_0786	nucleic acid binding	molecular function
Q24133452	Q22324738	P680	L-arabinose ABC transporter ATP-binding protein ECL_01395	arabinose transmembrane transporter activity	molecular function
Q28560737	Q14817981	P680	TAO kinase 3	ATP binding	molecular function
Q29519274	Q14819275	P680	Smoothelin-like 1	calmodulin binding	molecular function
Q23622911	Q14353133	P680	HutH BL1249	catalytic activity	molecular function
Q21119417	Q14633865	P680	Liver X nuclear receptor beta	zinc ion binding	molecular function
Q23585843	Q14860365	P680	ATP-dependent DNA helicase PcrA GSU3411	nucleotide binding	molecular function
Q21106561	Q15315116	P680	Telomere maintenance 2	telomeric DNA binding	molecular function
Q23585188	Q14840131	P680	1-deoxy-D-xylulose-5-phosphate synthase GSU0686	transferase activity	molecular function
Q29831108	Q14865041	P680	RAB3A, member RAS oncogene family, b	GTPase activity	molecular function
Q23619171	Q14817981	P680	ATP-dependent protease LA CC_1960	ATP binding	molecular function
Q28772111	Q22323914	P680	Aspartate-ammonia ligase lp_0957	aspartate-ammonia ligase activity	molecular function
Q21979838	Q14817990	P680	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1	transcription regulatory region DNA binding	molecular function
Q23605088	Q14645703	P680	Lipoprotein signal peptidase Smed_0026	peptidase activity	molecular function
Q24128067	Q21758709	P680	Imidazole glycerol phosphate synthase subunit HisH EAE_23390	imidazoleglycerol-phosphate synthase activity	molecular function
Q28772791	Q14840131	P680	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase LSL_0468	transferase activity	molecular function
Q23562016	Q14880770	P680	Maltose O-acetyltransferase STM0472	acetyltransferase activity	molecular function
Q21497898	Q14593999	P680	Potassium channel, subfamily V, member 2	voltage-gated potassium channel activity	molecular function
Q24105244	Q14860365	P680	Holliday junction DNA helicase RuvA NGR_c27920	nucleotide binding	molecular function
Q23491636	Q21109561	P680	Branched-chain amino acid aminotransferase SMU_1203	L-isoleucine transaminase activity	molecular function
Q23609310	Q14860365	P680	Potassium-transporting ATPase subunit C Smed_5360	nucleotide binding	molecular function
Q23632074	Q14353168	P680	Bacitracin resistance protein (BacA) RB7435	hydrolase activity	molecular function
Q22986305	Q14330639	P680	30S ribosomal protein S8 Cj1693c	RNA binding	molecular function
Q21159891	Q14860365	P680	Succinate-CoA ligase GDP-forming beta subunit	nucleotide binding	molecular function
Q23579095	Q14353168	P680	Glycogen debranching protein GlgX AMED_2595	hydrolase activity	molecular function
